basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
2008.07,527,Sd71w,Tamanotaka,Kataonami,Kochi,1980-10-11,191,138.5,Sd57e,3,4
2008.07,6486,Sd72e,Kubota,Azumazeki,Kyoto,1986-10-31,179,115,Sd58w,3,4
2008.07,6571,Sd72w,Masuhikari,Chiganoura,Chiba,1983-04-26,176,167,Sd48e,2,5
2008.07,877,Sd73e,Kozan,Minezaki,Kanagawa,1980-05-23,170,108,Jd6e,5,2
2008.07,2910,Sd73w,Kinryuzan,Matsugane,Korea,1987-03-04,189,135.3,Sd93e,4,3
2008.07,5986,Sd74e,Genkaiho,Otake,Fukuoka,1988-04-15,174,144,Sd59w,3,4
2008.07,1117,Sd74w,Yuminosato,Naruto,Fukui,1982-02-04,180,108.3,Sd39w,1,6
2008.07,754,Sd75e,Yoshinoryu,Dewanoumi,Aichi,1981-03-18,189,113.5,Sd94e,4,3
2008.07,6037,Sd75w,Iryoku,Takadagawa,Hyogo,1988-02-23,175,95,Sd61w,3,4
2008.07,6000,Sd76e,Ikinoshima,Tamanoi,Nagasaki,1988-12-06,182,119.6,Jd41e,6,1
2008.07,6009,Sd76w,Sadanokuni,Sakaigawa,Nagasaki,1988-04-02,182,106.6,Sd95w,4,3
2008.07,1088,Sd77e,Chiyonishiki,Kokonoe,Kumamoto,1982-04-02,176,124.4,Jd41w,6,1
2008.07,2886,Sd77w,Marikomaru,Azumazeki,Shizuoka,1987-12-01,173,162.6,Jd8e,5,2
2008.07,493,Sd78e,Toho,Otake,Hyogo,1980-08-27,182.5,121,Sd62e,3,4
2008.07,360,Sd78w,Ogifuji,Isegahama,Osaka,1977-04-23,175.5,133.1,Sd62w,3,4
2008.07,6023,Sd79e,Ryutei,Nishonoseki,China,1986-06-02,186,196.5,Sd54e,2,5
2008.07,6598,Sd79w,Tochinoshima,Kasugano,Wakayama,1987-05-03,173,125.8,Jd13w,5,2
2008.07,383,Sd80e,Satonofuji,Isegahama,Gunma,1977-04-15,171,107.8,Sd66e,3,4
2008.07,561,Sd80w,Fujiarashi,Isenoumi,Osaka,1977-12-28,183.5,138.3,Sd69e,3,4
2008.07,1411,Sd81e,Umenokawa,Nishikido,Ibaraki,1986-06-10,175.5,120.9,Jd1w,4,3
2008.07,5993,Sd81w,Otaka,Takadagawa,Fukuoka,1988-07-04,192.5,143.4,Jd2e,4,3
2008.07,521,Sd82e,Nioyama,Takadagawa,Fukuoka,1979-11-08,174.7,184.9,Jd2w,4,3
2008.07,522,Sd82w,Shinnishiki,Tokitsukaze,Niigata,1977-07-18,174.5,98.5,Sd47w,1,6
2008.07,916,Sd83e,Tochikasuga,Kasugano,Aichi,1983-10-01,177,137.5,Sd58e,2,5
2008.07,1139,Sd83w,Aotsurugi,Tagonoura,Tonga,1982-12-16,182.5,126.5,Sd73e,3,4
2008.07,738,Sd84e,Jiguruma,Musashigawa,Osaka,1980-04-05,181,113.7,Jd4e,4,3
2008.07,314,Sd84w,Daihoyama,Hanakago,Tokyo,1977-07-08,185.5,147.5,Sd74e,3,4
2008.07,8904,Sd85e,Homarefuji,Isegahama,Aomori,1985-05-06,179,148,Jd93e,7,0
2008.07,6596,Sd85w,Kumagai,Isenoumi,Iwate,1990-08-25,183,126.2,Jd52w,6,1
2008.07,2919,Sd86e,Daishowaka,Oitekaze,Shizuoka,1986-11-21,189,147.5,Jd5w,4,3
2008.07,608,Sd86w,Kotobuki,Matsugane,Kagoshima,1978-08-07,182,110.2,Jd20e,5,2
2008.07,1267,Sd87e,Kasugasato,Kasugayama,Aichi,1986-04-14,175.5,142.8,Sd50e,1,6
2008.07,5978,Sd87w,Takamiryu,Azumazeki,Niigata,1986-01-06,184,144.2,Sd51w,1,6
2008.07,904,Sd88e,Tosa,Michinoku,Kumamoto,1980-07-18,175,144,Jd7e,4,3
2008.07,1258,Sd88w,Kabutoiwa,Kise,Kumamoto,1986-11-17,167.5,172.9,Sd63w,2,5
2008.07,1234,Sd89e,Seifu,Oitekaze,Aichi,1986-06-03,179.5,134.4,Sd76w,3,4
2008.07,7153,Sd89w,Kotokashiwadani,Sadogatake,Miyazaki,1991-11-20,175,100.6,Jd23e,5,2
2008.07,6592,Sd90e,Wakanoyu,Onomatsu,Tokyo,1990-04-28,179,93,Jd9e,4,3
2008.07,2892,Sd90w,Ryusei,Kagamiyama,Tokyo,1986-07-17,180,107,Jd9w,4,3
2008.07,6756,Sd91e,Fujimori,Kise,Saitama,1988-08-31,176,118.6,Sd77e,3,4
2008.07,2852,Sd91w,Hiryu,Kitanoumi,Kochi,1987-05-13,178,102.4,Sd67e,2,5
